Protein_1	Protein_2	Interaction_label
ITGA6	ITGB4	1
ITGA6	PLEC	1
ITGA7	ITGB1	1
ITGAL	ITGB2	1
ITGAM	ITGB2	1
ITGAM	JAM3	1
ITGAM	PLAUR	1
ITGAM	THY1	1
ITGAV	ITGB1	1
ITGAV	ITGB3	1
ITGAV	ITGB5	1
ITGAV	ITGB6	1
ITGAV	ITGB8	1
ITGAV	L1CAM	1
ITGAV	NCL	1
ITGAV	PDGFRA	1
ITGAV	PTK2	1
ITGAV	PXN	1
ITGAV	SPP1	1
ITGAV	TGFB1	1
ITGAV	TGFB3	1
ITGAV	THBS1	1
ITGAV	THY1	1
ITGAV	VTN	1
ITGAX	ITGB2	1
ITGAX	JAM3	1
ITGB1	ITGB1BP1	1
ITGB1	ITGB3	1
ITGB1	LAMA1	1
ITGB1	PLAUR	1
ITGB1	PTK2	1
ITGB1	PXN	1
ITGB1	SHC1	1
ITGB1	SPP1	1
ITGB1	TGM2	1
ITGB1	THBS1	1
ITGB1	TLN1	1
ITGB1	VCAM1	1
ITGB1	VCL	1
ITGB1BP1	KRIT1	1
ITGB2	KNG1	1
ITGB2	PLAUR	1
ITGB2	PTK2	1
ITGB2	PTK2B	1
ITGB2	TLN1	1
ITGB2	TLN2	1
ITGB3	KDR	1
ITGB3	MAPK3	1
ITGB3	PDGFRB	1
ITGB3	PECAM1	1
ITGB3	PTK2	1
ITGB3	PTK2B	1
ITGB3	PXN	1
ITGB3	SHC1	1
ITGB3	SRC	1
ITGB3	SYK	1
ITGB3	THBS1	1
ITGB3	THY1	1
ITGB3	TLN1	1
ITGB3	VTN	1
ITGB4	MET	1
ITGB4	PLEC	1
ITGB4	PRKCA	1
ITGB4	PTK2	1
ITGB4	SHC1	1
ITGB4	YWHAB	1
ITGB4	YWHAQ	1
ITGB5	PTK2	1
ITGB5	SPP1	1
ITGB5	TLN1	1
ITGB5	VTN	1
ITGB6	TGFB1	1
ITGB6	VTN	1
ITGB7	MADCAM1	1
ITGB7	TLN1	1
ITGB7	VCAM1	1
ITGB8	TGFB1	1
ITGB8	VTN	1
ITK	LAT	1
ITK	LCK	1
ITK	LCP2	1
ITK	PLCG1	1
ITK	PLCG2	1
ITK	SRC	1
ITPR1	ITPR3	1
ITPR1	TRPC3	1
ITPR3	TRPC1	1
ITSN1	PACSIN3	1
ITSN1	PICALM	1
ITSN1	RAB5A	1
ITSN1	REPS1	1
ITSN1	SGIP1	1
ITSN1	SH3GL2	1
ITSN1	SH3KBP1	1
ITSN1	STON2	1
ITSN1	SYNJ1	1
ITSN1	SYNJ2	1
ITSN1	WASL	1
ITSN2	REPS1	1
ITSN2	SH3GL1	1
ITSN2	SH3KBP1	1
ITSN2	SYNJ2	1
ITSN2	WASL	1
IVL	SPRR3	1
IWS1	POLR2A	1
IWS1	SETD2	1
IWS1	SUPT16H	1
IWS1	SUPT5H	1
IWS1	SUPT6H	1
IWS1	TCEA1	1
JADE1	KAT7	1
JADE1	MEAF6	1
JADE2	KAT7	1
JADE2	MEAF6	1
JADE3	KAT7	1
JADE3	MEAF6	1
JAG1	NOTCH1	1
JAG1	NOTCH2	1
JAG1	NOTCH3	1
JAG2	MIB2	1
JAG2	NOTCH1	1
JAG2	NOTCH2	1
JAG2	NOTCH3	1
JAK1	JAK2	1
JAK1	JAK3	1
JAK1	OSMR	1
JAK1	PDGFRA	1
JAK1	PDGFRB	1
JAK1	PIK3R1	1
JAK1	PLCG1	1
JAK1	PTK2B	1
JAK1	PTPN11	1
JAK1	PTPN2	1
JAK1	PTPN6	1
JAK1	SOCS1	1
JAK1	SOCS3	1
JAK1	STAM	1
JAK1	STAM2	1
JAK1	STAT1	1
JAK1	STAT2	1
JAK1	STAT3	1
JAK1	STAT5A	1
JAK1	STAT5B	1
JAK1	STAT6	1
JAK1	SYK	1
JAK1	TYK2	1
JAK2	JAK3	1
JAK2	KIT	1
JAK2	LEPR	1
JAK2	LYN	1
JAK2	OSMR	1
JAK2	PDGFRB	1
JAK2	PIK3R1	1
JAK2	PLCG1	1
JAK2	PRLR	1
JAK2	PRMT5	1
JAK2	PTPN1	1
JAK2	PTPN11	1
JAK2	PTPN6	1
JAK2	RAF1	1
JAK2	SH2B1	1
JAK2	SH2B2	1
JAK2	SHC1	1
JAK2	SOCS1	1
JAK2	SOCS3	1
JAK2	SRC	1
JAK2	STAT1	1
JAK2	STAT2	1
JAK2	STAT3	1
JAK2	STAT5A	1
JAK2	STAT5B	1
JAK2	TYK2	1
JAK2	YES1	1
JAK3	LCK	1
JAK3	PIK3R1	1
JAK3	PTK2B	1
JAK3	PTPN2	1
JAK3	PTPN6	1
JAK3	SOCS1	1
JAK3	SOCS3	1
JAK3	STAM	1
JAK3	STAM2	1
JAK3	STAT3	1
JAK3	STAT5A	1
JAK3	STAT5B	1
JAK3	STAT6	1
JAK3	TYK2	1
JAM2	JAM3	1
JAM2	TJP1	1
JAM3	TJP1	1
JARID2	MTF2	1
JARID2	RBBP4	1
JARID2	RBBP7	1
JARID2	SUZ12	1
JDP2	JUN	1
JDP2	JUNB	1
JDP2	JUND	1
JMY	TP53	1
JUN	JUNB	1
JUN	JUND	1
JUN	KAT2B	1
JUN	KDM2B	1
JUN	KMT2C	1
JUN	MAFB	1
JUN	MAPK1	1
JUN	MAPK10	1
JUN	MAPK8	1
JUN	MAPK9	1
JUN	MMP9	1
JUN	MYC	1
JUN	NCOA1	1
JUN	NCOA3	1
JUN	NCOA6	1
JUN	NFATC1	1
JUN	NFATC2	1
JUN	NFATC3	1
JUN	NFE2L2	1
JUN	NR3C1	1
JUN	POLR2C	1
JUN	POLR2E	1
JUN	PPARG	1
JUN	RB1	1
JUN	RELA	1
JUN	RNF187	1
JUN	SIRT1	1
JUN	SMAD3	1
JUN	SMAD4	1
JUN	SMARCA4	1
JUN	SMARCB1	1
JUN	SMARCC1	1
JUN	SMARCC2	1
JUN	SMARCD1	1
JUN	SMARCE1	1
JUN	SP1	1
JUN	STAT3	1
JUN	STAT4	1
JUN	TP53	1
JUN	WDR5	1
JUNB	JUND	1
JUNB	MAPK8	1
JUNB	MAPK9	1
JUNB	NFATC1	1
JUNB	NFATC2	1
JUND	MAPK10	1
JUND	MAPK8	1
JUND	MAPK9	1
JUND	MEN1	1
JUP	LEF1	1
JUP	PKP2	1
JUP	PKP3	1
JUP	TCF7L2	1
KALRN	RAC1	1
KANSL1	KANSL2	1
KANSL1	KAT8	1
KANSL1	MCRS1	1
KANSL1	OGT	1
KANSL1	PHF20	1
KANSL1	RBBP5	1
KANSL1	WDR5	1
KANSL2	OGT	1
KANSL2	PHF20	1
KANSL2	WDR5	1
KAT2A	KAT2B	1
KAT2A	MAX	1
KAT2A	MBIP	1
KAT2A	MYC	1
KAT2A	NOTCH1	1
KAT2A	RBPJ	1
KAT2A	SUPT20H	1
KAT2A	SUPT3H	1
KAT2A	SUPT7L	1
KAT2A	TADA1	1
KAT2A	TADA2A	1
KAT2A	TADA3	1
KAT2A	TAF10	1
KAT2A	TAF2	1
KAT2A	TAF4	1
KAT2A	TAF5	1
KAT2A	TAF5L	1
KAT2A	TAF6	1
KAT2A	TAF6L	1
KAT2A	TAF9	1
KAT2A	TAF9B	1
KAT2A	TRRAP	1
KAT2A	USP22	1
KAT2A	WDR5	1
KAT2A	YEATS2	1
KAT2A	ZZZ3	1
KAT2B	MBIP	1
KAT2B	MYOD1	1
KAT2B	MYSM1	1
KAT2B	NCOA1	1
KAT2B	NCOA3	1
KAT2B	NOTCH1	1
KAT2B	NOTCH3	1
KAT2B	POLR1A	1
KAT2B	POLR2A	1
KAT2B	RARA	1
KAT2B	RBPJ	1
KAT2B	RELA	1
KAT2B	SIRT1	1
KAT2B	SMAD3	1
KAT2B	SMARCB1	1
KAT2B	SUPT3H	1
KAT2B	TADA1	1
KAT2B	TADA2A	1
KAT2B	TADA3	1
KAT2B	TAF10	1
KAT2B	TAF12	1
KAT2B	TAF1B	1
KAT2B	TAF5L	1
KAT2B	TAF6L	1
KAT2B	TAF9	1
KAT2B	TP53	1
KAT2B	TRRAP	1
KAT2B	WDR5	1
KAT2B	YEATS2	1
KAT5	MAX	1
KAT5	MDM2	1
KAT5	MEAF6	1
KAT5	MORF4L1	1
KAT5	MORF4L2	1
KAT5	MRGBP	1
KAT5	MYC	1
KAT5	NBN	1
KAT5	PITX2	1
KAT5	RAD50	1
KAT5	RUVBL1	1
KAT5	RUVBL2	1
KAT5	SRCAP	1
KAT5	SUMO1	1
KAT5	TP53	1
KAT5	TP73	1
KAT5	TRRAP	1
KAT5	VPS72	1
KAT5	YEATS4	1
KAT6A	MEAF6	1
KAT6A	PML	1
KAT6A	TP53	1
KAT6B	MEAF6	1
KAT7	MEAF6	1
KAT8	KMT2A	1
KAT8	MCRS1	1
KAT8	MORF4L1	1
KAT8	MSL1	1
KAT8	MSL2	1
KAT8	MSL3	1
KAT8	OGT	1
KAT8	PHF20	1
KAT8	RBBP5	1
KAT8	RNF2	1
KAT8	SIRT1	1
KAT8	WDR5	1
KATNA1	KATNB1	1
KATNA1	KATNBL1	1
KATNA1	NDEL1	1
KATNA1	PAFAH1B1	1
KATNAL1	KATNB1	1
KATNB1	KATNBL1	1
KBTBD6	NEDD8	1
KBTBD6	RBX1	1
KBTBD6	UBE2M	1
KBTBD7	NEDD8	1
KBTBD7	RBX1	1
KBTBD7	UBE2M	1
KCNA10	KCNAB2	1
KCNA2	KCNAB1	1
KCNA2	KCNAB2	1
KCNA4	KCNAB2	1
KCNA5	KCNAB1	1
KCNA5	KCNAB2	1
KCND1	KCNIP1	1
KCND2	KCNIP1	1
KCND2	KCNIP2	1
KCND2	KCNIP3	1
KCND2	KCNIP4	1
KCND2	NCS1	1
KCND3	KCNIP1	1
KCND3	KCNIP2	1
KCNE1	KCNH2	1
KCNE1	KCNQ1	1
KCNE2	KCNH2	1
KCNE2	KCNQ1	1
KCNJ10	KCNJ16	1
KCNJ15	KCNJ16	1
KCNJ16	KCNJ2	1
KCNJ2	KCNJ4	1
KCNJ3	KCNJ5	1
KCNJ3	KCNJ6	1
KCNJ3	KCNJ9	1
KCNMA1	KCNMB1	1
KCNQ1	KCNQ2	1
KCNQ2	KCNQ3	1
KCNQ3	KCNQ4	1
KCNQ3	KCNQ5	1
KCTD1	TFAP2A	1
KCTD1	TFAP2B	1
KCTD1	TFAP2C	1
KCTD10	TNFAIP1	1
KCTD6	UBE2M	1
KDM1A	MTA1	1
KDM1A	MTA2	1
KDM1A	MYC	1
KDM1A	NOTCH1	1
KDM1A	NR2E1	1
KDM1A	PHF21A	1
KDM1A	PKN1	1
KDM1A	RBPJ	1
KDM1A	RCOR1	1
KDM1A	RCOR2	1
KDM1A	RCOR3	1
KDM1A	SNAI1	1
KDM1A	SNAI2	1
KDM1A	TP53	1
KDM1A	ZMYM3	1
KDM1A	ZNF516	1
KDM2A	SKP1	1
KDM2B	PCGF1	1
KDM2B	RNF2	1
KDM2B	RYBP	1
KDM2B	SKP1	1
KDM2B	YAF2	1
KDM4A	RNF168	1
KDM4A	RNF8	1
KDM5A	KDM6A	1
KDM5A	MORF4L1	1
KDM5A	RBBP7	1
KDM5A	SIN3B	1
KDM5B	MYC	1
KDM5B	TFAP2C	1
KDM5C	KDM6A	1
KDM6A	KMT2C	1
KDM6A	KMT2D	1
KDM6A	MAFB	1
KDM6A	NCOA6	1
KDM6A	PAXIP1	1
KDM6A	RBBP5	1
KDM6A	SMARCA4	1
KDM6A	WDR5	1
KDR	NCK1	1
KDR	NRP1	1
KDR	PLCG1	1
KDR	PLCG2	1
KDR	SH2D2A	1
KDR	SHC1	1
KDR	SHC2	1
KDR	SRC	1
KDR	VEGFA	1
KDR	VEGFC	1
KEAP1	NEIL2	1
KEAP1	NFE2L1	1
KEAP1	NFE2L2	1
KEAP1	RBX1	1
KEAP1	SQSTM1	1
KEAP1	UBC	1
KEAP1	UBE2A	1
KEAP1	USP15	1
KHDRBS1	PTK6	1
KHDRBS1	RASA1	1
KHDRBS1	RBMX	1
KHDRBS1	SRC	1
KHDRBS1	U2AF2	1
KHDRBS2	RBMX	1
KHDRBS3	RBMX	1
KHSRP	PARN	1
KIDINS220	NTRK1	1
KIF11	KIF5A	1
KIF17	TNPO1	1
KIF17	XPO1	1
KIF18A	PPP1CC	1
KIF18B	KIF2B	1
KIF18B	KIF2C	1
KIF23	RACGAP1	1
KIF24	NEK2	1
KIF2A	KIF2C	1
KIF2A	SKA1	1
KIF2B	KIF2C	1
KIF2B	MIS12	1
KIF2B	SPC25	1
KIF2C	MAPRE1	1
KIF2C	MAPRE3	1
KIF2C	PLK1	1
KIF2C	TUBA1B	1
KIF2C	TUBB2B	1
KIF3A	KIF3B	1
KIF3A	KIF3C	1
KIF3A	KIFAP3	1
KIF3A	PPP1R15A	1
KIF3B	KIF3C	1
KIF3B	KIFAP3	1
KIF3B	RAB4A	1
KIF3C	KIFAP3	1
KIF5A	KIF5B	1
KIF5A	KIF5C	1
KIF5A	KLC1	1
KIF5A	KLC2	1
KIF5B	KIF5C	1
KIF5B	KLC1	1
KIF5B	KLC2	1
KIF5B	SYBU	1
KIF5C	KLC1	1
KIR2DL1	KIR2DL3	1
KIR2DL3	KIR3DL1	1
KISS1	KISS1R	1
KIT	KITLG	1
KIT	LCK	1
KIT	LYN	1
KIT	PIK3CA	1
KIT	PIK3R1	1
KIT	PIK3R2	1
KIT	PIK3R3	1
KIT	PRKCA	1
KIT	PTPN11	1
KIT	PTPN6	1
KIT	PTPRU	1
KIT	SH2B2	1
KIT	SH2B3	1
KIT	SHC1	1
KIT	SOCS1	1
KIT	SOCS6	1
KIT	STAP1	1
KIT	STAT1	1
KIT	STAT5A	1
KIT	STAT5B	1
KIT	TEC	1
KIT	YES1	1
KLC1	KLC2	1
KLC1	MAPK8IP1	1
KLC1	SPAG9	1
KLHL12	PDCD6	1
KLHL12	PEF1	1
KLHL12	SEC13	1
KLHL12	SEC23A	1
KLHL12	SEC31A	1
KLHL13	KLHL9	1
KLHL13	UBE2D1	1
KLHL2	UBE2C	1
KLHL2	UBE2D1	1
KLHL20	UBE2M	1
KLHL21	KLHL9	1
KLHL22	NEDD8	1
KLHL3	RBX1	1
KLHL3	WNK1	1
KLHL3	WNK4	1
KLHL41	RBX1	1
KLHL42	UBE2E3	1
KLHL42	UBE2M	1
KLHL9	NEDD8	1
KLHL9	UBE2D1	1
KLKB1	KNG1	1
KLRC1	KLRD1	1
KLRC2	KLRD1	1
KLRC2	TYROBP	1
KLRK1	MICA	1
KLRK1	MICB	1
KLRK1	RAET1E	1
KLRK1	TYROBP	1
KLRK1	ULBP2	1
KLRK1	ULBP3	1
KMT2A	MEN1	1
KMT2A	MTM1	1
KMT2A	RBBP5	1
KMT2A	RNF2	1
KMT2A	RUNX1	1
KMT2A	SENP3	1
KMT2A	TAF1	1
KMT2A	TAF6	1
KMT2A	TAF9	1
KMT2A	WDR5	1
KMT2B	PAXIP1	1
KMT2B	RBBP5	1
KMT2B	WDR5	1
KMT2C	NCOA6	1
KMT2C	PAXIP1	1
KMT2C	RBBP5	1
KMT2C	WDR5	1
KMT2D	MEN1	1
KMT2D	NCOA6	1
KMT2D	PAXIP1	1
KMT2D	POLR2A	1
KMT2D	PYGO2	1
KMT2D	RBBP5	1
KMT2D	WDR5	1
KMT2D	WDR5B	1
KMT2E	SIN3A	1
KNTC1	ZW10	1
KNTC1	ZWILCH	1
KPNA1	KPNA2	1
KPNA1	KPNB1	1
KPNA1	TPX2	1
KPNA1	YWHAZ	1
KPNA2	KPNA3	1
KPNA2	KPNB1	1
KPNA2	NCBP1	1
KPNA2	NCBP2	1
KPNA2	RAN	1
KPNA3	KPNA4	1
KPNA3	KPNB1	1
KPNA4	KPNB1	1
KPNA5	KPNB1	1
KPNA6	KPNB1	1
KPNA7	KPNB1	1
KPNB1	NDC1	1
KPNB1	NUMA1	1
KPNB1	NUP107	1
KPNB1	NUP133	1
KPNB1	NUP153	1
KPNB1	NUP155	1
KPNB1	NUP160	1
KPNB1	NUP188	1
KPNB1	NUP205	1
KPNB1	NUP214	1
KPNB1	NUP35	1
KPNB1	NUP50	1
KPNB1	NUP54	1
KPNB1	NUP62	1
KPNB1	NUP85	1
KPNB1	NUP88	1
KPNB1	NUP93	1
KPNB1	NUTF2	1
KPNB1	POM121C	1
KPNB1	RAE1	1
KPNB1	RAN	1
KPNB1	RANBP2	1
KPNB1	SREBF2	1
KPNB1	TPX2	1
KPTN	SZT2	1
KRAS	KSR1	1
KRAS	MAPK1	1
KRAS	NF1	1
KRAS	NRAS	1
KRAS	PIK3CA	1
KRAS	PIK3CG	1
KRAS	PPP2CB	1
KRAS	RAF1	1
KRAS	SHOC2	1
KRAS	SOS1	1
KRI1	MPHOSPH10	1
KRI1	NOP56	1
KRIT1	RAP1A	1
KRIT1	SNX17	1
KRT1	KRT10	1
KRT1	KRT13	1
KRT1	KRT14	1
KRT1	KRT15	1
KRT1	KRT16	1
KRT1	KRT19	1
KRT1	KRT2	1
KRT1	KRT25	1
KRT1	KRT31	1
KRT1	KRT33B	1
KRT1	KRT34	1
KRT1	KRT35	1
KRT1	KRT9	1
KRT10	KRT2	1
KRT10	KRT5	1
KRT13	KRT2	1
KRT13	KRT4	1
KRT13	KRT6A	1
KRT13	KRT6B	1
KRT13	KRT6C	1
KRT13	KRT71	1
KRT13	KRT74	1
KRT14	KRT3	1
KRT14	KRT5	1
KRT14	KRT6C	1
KRT15	KRT2	1
KRT15	KRT4	1
KRT15	KRT5	1
KRT15	KRT6A	1
KRT15	KRT6B	1
KRT15	KRT6C	1
KRT15	KRT71	1
KRT15	KRT74	1
KRT15	KRT83	1
KRT15	KRT85	1
KRT16	KRT2	1
KRT16	KRT3	1
KRT16	KRT4	1
KRT16	KRT5	1
KRT16	KRT6A	1
KRT16	KRT6C	1
KRT16	KRT71	1
KRT16	KRT74	1
KRT16	KRT76	1
KRT16	KRT83	1
KRT16	KRT85	1
KRT17	KRT6A	1
KRT18	KRT5	1
KRT18	KRT6A	1
KRT18	KRT6C	1
KRT18	KRT71	1
KRT19	KRT2	1
KRT19	KRT3	1
KRT19	KRT4	1
KRT19	KRT5	1
KRT19	KRT6A	1
KRT19	KRT6B	1
KRT19	KRT6C	1
KRT19	KRT71	1
KRT19	KRT74	1
KRT19	KRT83	1
KRT19	KRT85	1
KRT2	KRT25	1
KRT2	KRT31	1
KRT2	KRT33B	1
KRT2	KRT35	1
KRT2	KRT5	1
KRT20	KRT3	1
KRT20	KRT76	1
KRT25	KRT3	1
KRT25	KRT4	1
KRT25	KRT5	1
KRT25	KRT6A	1
KRT25	KRT6B	1
KRT25	KRT6C	1
KRT25	KRT71	1
KRT25	KRT74	1
KRT25	KRT76	1
KRT25	KRT83	1
KRT25	KRT85	1
KRT3	KRT31	1
KRT3	KRT33B	1
KRT3	KRT34	1
KRT3	KRT35	1
KRT31	KRT4	1
KRT31	KRT5	1
KRT31	KRT6A	1
KRT31	KRT6B	1
KRT31	KRT6C	1
KRT31	KRT71	1
KRT31	KRT74	1
KRT31	KRT76	1
KRT31	KRT83	1
KRT31	KRT85	1
KRT33B	KRT4	1
KRT33B	KRT6B	1
KRT33B	KRT6C	1
KRT33B	KRT71	1
KRT33B	KRT83	1
KRT33B	KRT85	1
KRT34	KRT6A	1
KRT34	KRT6C	1
KRT34	KRT71	1
KRT34	KRT74	1
KRT34	KRT83	1
KRT34	KRT85	1
KRT35	KRT4	1
KRT35	KRT5	1
KRT35	KRT6A	1
KRT35	KRT6B	1
KRT35	KRT6C	1
KRT35	KRT71	1
KRT35	KRT74	1
KRT35	KRT83	1
KRT35	KRT85	1
KRTCAP2	STT3A	1
KSR1	MAP2K1	1
KSR1	MAP2K2	1
KSR1	MAPK1	1
KSR1	MARK3	1
KSR1	PAPSS1	1
KSR1	PPP2CB	1
KSR1	RAF1	1
KSR1	YWHAB	1
KSR1	YWHAE	1
KSR1	YWHAH	1
KSR1	YWHAZ	1
KSR2	MAP2K1	1
KSR2	MAP2K2	1
KSR2	MAPK1	1
KSR2	MAPK3	1
KSR2	RAF1	1
KSR2	YWHAB	1
L1CAM	MSN	1
L1CAM	NCAM1	1
L1CAM	NRP1	1
L1CAM	NUMB	1
L1CAM	RANBP9	1
L1CAM	RDX	1
L1CAM	RPS6KA1	1
L1CAM	RPS6KA2	1
L1TD1	LIN28A	1
L3MBTL1	TP53	1
L3MBTL2	MAX	1
L3MBTL2	MGA	1
L3MBTL2	PCGF6	1
L3MBTL2	RING1	1
L3MBTL2	RNF2	1
L3MBTL2	RYBP	1
L3MBTL2	TFDP1	1
L3MBTL2	YAF2	1
LAGE3	OSGEP	1
LAGE3	TP53RK	1
LAGE3	TPRKB	1
LAMA1	LAMB3	1
LAMA1	NID1	1
LAMA2	RPSA	1
LAMA3	LAMB3	1
LAMA3	SDC2	1
LAMA5	LAMB1	1
LAMA5	LAMB2	1
LAMA5	LAMC1	1
LAMB1	LAMC1	1
LAMB3	LAMC2	1
LAMC1	NID1	1
LAMC1	NID2	1
LAMTOR1	LAMTOR2	1
LAMTOR1	LAMTOR3	1
LAMTOR1	LAMTOR4	1
LAMTOR1	LAMTOR5	1
LAMTOR1	MTOR	1
LAMTOR1	RPTOR	1
LAMTOR1	RRAGA	1
LAMTOR1	RRAGB	1
LAMTOR1	RRAGC	1
LAMTOR1	RRAGD	1
LAMTOR1	SLC38A9	1
LAMTOR2	LAMTOR3	1
LAMTOR2	LAMTOR4	1
LAMTOR2	LAMTOR5	1
LAMTOR2	MAP2K1	1
LAMTOR2	MTOR	1
LAMTOR2	RPTOR	1
LAMTOR2	RRAGA	1
LAMTOR2	RRAGB	1
LAMTOR2	RRAGC	1
LAMTOR2	RRAGD	1
LAMTOR2	SLC38A9	1
LAMTOR3	LAMTOR4	1
LAMTOR3	LAMTOR5	1
LAMTOR3	MAP2K1	1
LAMTOR3	MAP2K2	1
LAMTOR3	MAPK1	1
LAMTOR3	MAPK3	1
LAMTOR3	RPTOR	1
LAMTOR3	RRAGA	1
LAMTOR3	RRAGB	1
LAMTOR3	RRAGC	1
LAMTOR3	RRAGD	1
LAMTOR3	SLC38A9	1
LAMTOR3	WDR83	1
LAMTOR4	LAMTOR5	1
LAMTOR4	MTOR	1
LAMTOR4	RPTOR	1
LAMTOR4	RRAGA	1
LAMTOR4	RRAGB	1
LAMTOR4	RRAGC	1
LAMTOR4	RRAGD	1
LAMTOR4	SLC38A9	1
LAMTOR5	MTOR	1
LAMTOR5	RPTOR	1
LAMTOR5	RRAGA	1
LAMTOR5	RRAGB	1
LAMTOR5	RRAGC	1
LAMTOR5	RRAGD	1
LAMTOR5	SLC38A9	1
LARP4	PABPC1	1
LARP7	MEPCE	1
LAS1L	NOL9	1
LAS1L	PELP1	1
LAS1L	SENP3	1
LAS1L	WDR18	1
LAS1L	WDR5	1
LASP1	LPP	1
LASP1	ZYX	1
LAT	LCK	1
LAT	LCP2	1
LAT	MAP4K1	1
LAT	PLCG1	1
LAT	PLCG2	1
LAT	SYK	1
LAT	THEMIS	1
LAT	VAV1	1
LAT	ZAP70	1
LAT2	PLCG1	1
LAT2	SOS1	1
LATS1	LATS2	1
LATS1	MOB1A	1
LATS1	MOB1B	1
LATS1	NF2	1
LATS1	NPHP4	1
LATS1	SAV1	1
LATS1	STK3	1
LATS1	STK4	1
LATS1	WWC1	1
LATS1	WWC3	1
LATS1	YAP1	1
LATS2	MOB1A	1
LATS2	MOB1B	1
LATS2	SAV1	1
LATS2	STK3	1
LATS2	STK4	1
LATS2	WWC1	1
LATS2	YAP1	1
LCK	LYN	1
LCK	MAPK1	1
LCK	MAPK3	1
LCK	PIK3CA	1
LCK	PIK3R1	1
LCK	PLCG1	1
LCK	PLCG2	1
LCK	PTK2	1
LCK	PTK2B	1
LCK	PTPN11	1
LCK	PTPN6	1
LCK	PTPRC	1
LCK	PXN	1
LCK	RASA1	1
LCK	SH2D2A	1
LCK	SHC1	1
LCK	SOCS1	1
LCK	SOCS2	1
LCK	SOCS3	1
LCK	SOS1	1
LCK	STAT1	1
LCK	STAT3	1
LCK	STAT5A	1
LCK	SYK	1
LCK	VAV1	1
LCK	ZAP70	1
LCN2	MMP9	1
LCP2	LYN	1
LCP2	MAP4K1	1
LCP2	NCK1	1
LCP2	NCK2	1
LCP2	PLCG1	1
LCP2	PLCG2	1
LCP2	SYK	1
LCP2	TXK	1
LCP2	VAV1	1
LCP2	VAV3	1
LCP2	WAS	1
LCP2	ZAP70	1
LDB1	LHX3	1
LDB1	LHX4	1
LDB1	LHX6	1
LDB1	LHX9	1
LDB1	LMO1	1
LDB1	LMO2	1
LDB1	LMO3	1
LDB1	LMX1B	1
LDB1	RLIM	1
LDB1	SSBP3	1
LDB1	TAL1	1
LDB1	TCF3	1
LDB2	LMO1	1
LDB2	LMO2	1
LDB2	LMO3	1
LDB2	SSBP3	1
LDB3	MYOZ2	1
LDHA	MYC	1
LDHA	PDHA1	1
LDHA	PKM	1
LDHA	TALDO1	1
LDHA	TKT	1
LDHAL6B	TALDO1	1
LDLR	LDLRAP1	1
LDLR	MYLIP	1
LDLR	PCSK9	1
LDLRAP1	LRP2	1
LEF1	MYB	1
LEF1	PITX2	1
LEF1	RUVBL1	1
LEF1	SMAD4	1
LEF1	TCF7L2	1
LEF1	TLE1	1
LEF1	TLE2	1
LEFTY1	LEFTY2	1
LEO1	PAF1	1
LEO1	POLR2A	1
LEO1	POLR2C	1
LEO1	POLR2G	1
LEO1	POLR2K	1
LEO1	RTF1	1
LEO1	SSRP1	1
LEO1	SUPT16H	1
LEO1	SUPT4H1	1
LEO1	SUPT5H	1
LEO1	TCEA1	1
LEO1	UBE2A	1
LEO1	UBE2B	1
LEO1	WDR61	1
LEP	LEPR	1
LEPR	STAT3	1
LEPROT	TMEM50A	1
LGALS3	LGALS3BP	1
LGALS3	SUFU	1
LGR4	RSPO1	1
LGR4	RSPO2	1
LGR4	RSPO3	1
LGR4	RSPO4	1
LGR4	ZNRF3	1
LGR5	RNF43	1
LGR5	RSPO1	1
LGR5	ZNRF3	1
LHB	LHCGR	1
LIF	LIFR	1
LIFR	OSM	1
LIG1	PCNA	1
LIG1	POLA1	1
LIG3	NBN	1
LIG3	NEIL1	1
LIG3	PNKP	1
LIG3	POLB	1
LIG3	RPA1	1
LIG3	RPA2	1
LIG3	TDP1	1
LIG3	XRCC1	1
LIG3	XRCC5	1
LIG3	XRCC6	1
LIG4	NHEJ1	1
LIG4	PNKP	1
LIG4	PRKDC	1
LIG4	XRCC4	1
LIG4	XRCC5	1
LIG4	XRCC6	1
LILRB3	PTPN6	1
LIMD1	VHL	1
LIMK1	LIMK2	1
LIMK1	SSH1	1
LIMK2	ROCK1	1
LIMS1	NCK2	1
LIMS1	PARVA	1
LIMS1	PARVB	1
LIMS1	PXN	1
LIMS1	RSU1	1
LIN37	LIN54	1
LIN37	LIN9	1
LIN37	MYBL1	1
LIN37	MYBL2	1
LIN37	RBBP4	1
LIN37	RBL1	1
LIN37	RBL2	1
LIN37	TFDP1	1
LIN54	LIN9	1
LIN54	MYBL1	1
LIN54	MYBL2	1
LIN54	RBBP4	1
LIN54	RBL1	1
LIN54	RBL2	1
LIN54	TFDP1	1
LIN7A	MPP2	1
LIN7A	MPP7	1
LIN7B	LIN7C	1
LIN7B	MPP2	1
LIN7C	MPP2	1
LIN7C	MPP7	1
LIN9	MYBL1	1
LIN9	MYBL2	1
LIN9	RBBP4	1
LIN9	RBL1	1
LIN9	RBL2	1
LIN9	TFDP1	1
LIPE	PLIN1	1
LLGL2	NRG1	1
LLGL2	PARD6A	1
LLGL2	PARD6B	1
LLGL2	PRKCI	1
LMNA	SUN2	1
LMNA	SYNE1	1
LMO1	TAL1	1
LMO2	TAL1	1
